Project,Scenario,Dollar_year,Weather_year,Start_day,census_division,country,tz,t
Standard_scenarios_2020,HighRECost,2019$,2012,Sunday,PA,usa,PT,2044
timestamp,timestamp_local,busbar_load,busbar_load_for_enduse,enduse_load,storage_charging,net_load_busbar,battery_charging,phs_charging,trans_losses,distloss_rate_avg,distloss_rate_marg,spin_MW,spin_shadow_price,flex_MW,flex_shadow_price,reg_MW,reg_shadow_price,curt_solar,curt_wind,co2_rate_avg_gen,co2_rate_avg_load_enduse,co2_srmer_enduse,co2_lrmer_enduse,energy_cost_busbar,op_res_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,op_res_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,generation,variable_generation,nuclear_MWh,coal_MWh,coal-ccs_MWh,o-g-s_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,hydro_MWh,geothermal_MWh,biomass_MWh,wind-ons_MWh,wind-ofs_MWh,csp_MWh,upv_MWh,distpv_MWh,phs_MWh,battery_MWh,canada_MWh
2044-01-01 03:00:00,2044-01-01 00:00:00,31646.0,31526.3,30116.6,0.0,31120.0,0.0,0.0,119.6,0.0447,0.0584,945.8,0.0,40.6,0.0,317.3,0.0,0.0,0.0,284.5,323.0,446.0,77.7,37.91,0.0,0.0,7.01,44.92,40.26,0.0,0.0,7.44,47.71,26008.4,406.4,0.0,0.0,0.0,0.0,18329.0,0.0,0.0,1260.6,2780.7,64.7,406.4,0.0,0.0,0.0,0.0,649.2,2517.8,0.0
2044-01-01 04:00:00,2044-01-01 01:00:00,30152.3,30024.6,28700.6,0.0,29547.6,0.0,0.0,127.7,0.0441,0.0556,900.7,0.0,47.7,0.0,302.6,0.0,0.0,0.0,293.9,330.0,436.7,81.6,37.91,0.0,0.0,7.03,44.94,40.15,0.0,0.0,7.44,47.59,24783.0,476.9,0.0,0.0,0.0,0.0,18460.3,0.0,0.0,1260.6,3139.2,64.7,476.9,0.0,0.0,0.0,0.0,0.0,1381.3,0.0
2044-01-01 05:00:00,2044-01-01 02:00:00,29046.4,28930.7,27666.4,0.0,28455.9,0.0,0.0,115.7,0.0437,0.0536,867.9,0.0,47.5,0.0,291.7,0.0,0.0,0.0,305.3,342.8,431.2,77.9,37.74,0.0,0.0,7.08,44.82,39.88,0.0,0.0,7.48,47.36,23598.2,474.7,0.0,0.0,0.0,0.0,18460.3,0.0,0.0,1260.6,3139.2,64.7,474.7,0.0,0.0,0.0,0.0,16.8,181.8,0.0
2044-01-01 06:00:00,2044-01-01 03:00:00,28292.0,28195.7,26970.3,0.0,27752.1,0.0,0.0,96.3,0.0435,0.0523,845.9,0.0,44.4,0.0,284.2,0.0,0.0,0.0,298.5,335.0,488.6,86.5,37.74,0.0,0.0,3.65,41.4,39.83,0.0,0.0,3.84,43.67,24100.4,443.6,0.0,0.0,0.0,0.0,18329.0,0.0,0.0,1260.6,3139.2,64.7,443.6,0.0,0.0,0.0,0.0,0.0,863.2,0.0
2044-01-01 07:00:00,2044-01-01 04:00:00,28152.7,28065.9,26847.3,0.0,27563.2,0.0,0.0,86.8,0.0434,0.052,842.0,0.0,50.3,0.0,283.2,0.0,0.0,0.0,290.7,326.1,445.4,82.4,37.61,0.0,0.0,7.09,44.71,39.68,0.0,0.0,7.48,47.16,24527.6,502.7,0.0,0.0,0.0,0.0,18096.1,0.0,0.0,1260.6,3213.2,93.5,502.7,0.0,0.0,0.0,0.0,0.0,1361.4,0.0
2044-01-01 08:00:00,2044-01-01 05:00:00,28370.0,28281.8,27051.9,0.0,27786.7,0.0,0.0,88.2,0.0435,0.0524,848.5,0.0,49.5,0.0,285.3,0.0,0.0,0.0,291.1,322.2,434.4,80.2,37.75,0.0,0.0,7.09,44.84,39.84,0.0,0.0,7.48,47.32,24598.7,495.1,0.0,0.0,0.0,0.0,18151.7,0.0,0.0,1260.6,3213.2,93.5,495.1,0.0,0.0,0.0,0.0,0.0,1384.5,0.0
2044-01-01 09:00:00,2044-01-01 06:00:00,28933.9,28836.7,27577.2,0.0,28111.9,0.0,0.0,97.2,0.0437,0.0535,865.1,0.0,72.5,0.0,292.0,0.0,0.0,0.0,290.5,321.4,446.2,77.0,37.75,0.0,0.0,7.08,44.83,39.88,0.0,0.0,7.48,47.37,24582.0,724.8,0.0,0.0,0.0,0.0,18151.7,0.0,0.0,1260.6,3213.2,93.5,724.8,0.0,0.0,0.0,0.0,0.0,1138.1,0.0
2044-01-01 10:00:00,2044-01-01 07:00:00,29104.5,28991.7,27723.7,0.0,24100.7,0.0,0.0,112.9,0.0437,0.0538,869.7,0.0,3024.9,0.0,514.6,0.0,0.0,0.0,231.1,255.1,466.3,80.8,36.62,0.0,0.0,7.08,43.7,38.7,0.0,0.0,7.48,46.19,23804.2,4891.0,0.0,0.0,0.0,0.0,14329.9,0.0,0.0,1260.6,3213.2,109.4,880.5,0.0,0.0,3149.8,860.7,0.0,0.0,0.0
2044-01-01 11:00:00,2044-01-01 08:00:00,36910.2,29872.3,28556.2,6528.8,447.0,2616.9,3911.9,509.1,0.0441,0.0554,896.2,0.0,3047.8,0.0,525.3,0.0,0.0,0.0,67.4,77.9,1103.8,52.6,26.33,0.0,0.0,7.07,33.4,27.87,0.0,0.0,7.48,35.35,41291.1,29425.3,0.0,0.0,0.0,0.0,7295.9,0.0,0.0,1260.6,3213.2,96.0,800.4,0.0,0.0,23554.1,5070.8,0.0,0.0,0.0
2044-01-01 12:00:00,2044-01-01 09:00:00,48349.9,30803.3,29434.9,17247.6,-13575.8,13335.7,3911.9,299.0,0.0444,0.0571,924.1,0.0,3031.5,0.0,533.8,0.0,0.0,0.0,49.5,56.5,1093.1,49.3,11.81,0.0,0.0,7.06,18.87,12.6,0.0,0.0,7.48,20.09,56244.9,44379.1,0.0,0.0,0.0,0.0,7295.9,0.0,0.0,1260.6,3213.2,96.0,637.1,0.0,0.0,36466.0,7276.0,0.0,0.0,0.0
2044-01-01 13:00:00,2044-01-01 10:00:00,49080.3,31579.4,30166.2,17207.1,-12066.0,13295.2,3911.9,293.8,0.0448,0.0586,947.4,0.0,3006.9,0.0,540.3,0.0,0.0,0.0,50.2,59.9,1098.2,53.0,26.03,0.0,0.0,7.05,33.07,27.71,0.0,0.0,7.48,35.2,55511.2,43645.4,0.0,0.0,0.0,0.0,7295.9,0.0,0.0,1260.6,3213.2,96.0,391.6,0.0,0.0,36151.6,7102.2,0.0,0.0,0.0
