timestamp,timestamp_local,busbar_load,busbar_load_for_enduse,enduse_load,storage_charging,net_load_busbar,battery_charging,phs_charging,trans_losses,distloss_rate_avg,distloss_rate_marg,spin_MW,spin_shadow_price,flex_MW,flex_shadow_price,reg_MW,reg_shadow_price,curt_solar,curt_wind,co2_rate_avg_gen,co2_rate_avg_load_enduse,co2_srmer_enduse,co2_lrmer_enduse,energy_cost_busbar,op_res_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,op_res_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,generation,variable_generation,nuclear_MWh,coal_MWh,coal-ccs_MWh,o-g-s_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,hydro_MWh,geothermal_MWh,biomass_MWh,wind-ons_MWh,wind-ofs_MWh,csp_MWh,upv_MWh,distpv_MWh,phs_MWh,battery_MWh,canada_MWh
1/1/2040 3:00,1/1/2040 0:00,30158.9,30018.2,28675.9,0,29251.8,0,0,140.8,0.0447,0.0584,900.5,0,76.6,0,304,0,0,0,271.1,307,457.8,188.3,37.9,0,0,0.3,38.2,40.25,0,0,0.32,40.57,25830.7,766.4,0,0,0,0,17179.7,0,0,1258.1,3143.9,342.3,766.4,0,0,0,0,0,3140.3,0
1/1/2040 4:00,1/1/2040 1:00,28730.6,28588.2,27327.6,0,27746.9,0,0,142.4,0.0441,0.0556,857.6,0,84.1,0,290.1,0,0,0,289.5,328.2,410.1,193.7,37.9,0,0,0.3,38.2,40.13,0,0,0.32,40.45,23549.1,841.3,0,0,0,0,17179.7,0,0,1258.1,3143.9,342.3,841.3,0,0,0,0,0,783.8,0
1/1/2040 5:00,1/1/2040 2:00,27663.4,27546.7,26342.9,0,26707.5,0,0,116.7,0.0437,0.0536,826.4,0,83.9,0,279.7,0,0,0,297.1,336.4,455.5,188.7,37.9,0,0,0.3,38.2,40.05,0,0,0.32,40.37,22733.2,839.2,0,0,0,0,17149.8,0,0,1258.1,3143.9,342.3,839.2,0,0,0,0,0,0,0
1/1/2040 6:00,1/1/2040 3:00,26972,26846.8,25680.1,0,26051.5,0,0,125.1,0.0435,0.0523,805.4,0,79.5,0,272.4,0,0,0,294.7,333.1,437.3,160.3,37.9,0,0,0.3,38.2,39.99,0,0,0.32,40.31,22220,795.3,0,0,0,0,16680.5,0,0,1258.1,3143.9,342.3,795.3,0,0,0,0,0,0,0
1/1/2040 7:00,1/1/2040 4:00,26855.5,26723.3,25563,0,25866.9,0,0,132.3,0.0434,0.052,801.7,0,85.6,0,271.5,0,0,0,290.4,328.2,437.2,168,37.69,0,0,0.3,37.99,39.76,0,0,0.32,40.08,21855.5,856.4,0,0,0,0,16181.9,0,0,1258.1,3143.9,342.3,856.4,0,0,0,0,0,72.9,0
1/1/2040 8:00,1/1/2040 5:00,27059.1,26928.8,25757.7,0,26098,0,0,130.3,0.0435,0.0524,807.9,0,83.1,0,273.4,0,0,0,291.9,325.2,465.3,172.6,37.9,0,0,0.3,38.2,40,0,0,0.32,40.32,22014.2,830.8,0,0,0,0,16358.1,0,0,1258.1,3143.9,342.3,830.8,0,0,0,0,0,81,0
1/1/2040 9:00,1/1/2040 6:00,27594,27457.2,26258,0,26386.7,0,0,136.8,0.0437,0.0535,823.7,0,107.1,0,279.9,0,0,0,289.5,320.8,437.9,179.9,37.91,0,0,0.3,38.21,40.05,0,0,0.32,40.37,22275,1070.5,0,0,0,0,16358.1,0,0,1258.1,2785.4,342.3,1070.5,0,0,0,0,0,460.7,0
1/1/2040 10:00,1/1/2040 7:00,27753.6,27604.7,26397.4,0,22366.7,0,0,148.9,0.0437,0.0538,828.1,0,2481.1,0,459.1,0,0,0,221.1,249.4,383,159,36.04,0,0,-0.07,35.97,38.1,0,0,-0.08,38.02,22526.3,5238,0,0,0,0,12902.6,0,0,1258.1,2785.4,342.3,1218.6,0,100.2,2850.2,1069.1,0,0,0
1/1/2040 11:00,1/1/2040 8:00,34684.6,28443.3,27190.1,5611.5,3164.1,1699.6,3911.9,629.8,0.0441,0.0554,853.3,0,2488.4,0,468.3,0,0,0,78.8,89.8,319.3,88.1,25.32,0,0,0.3,25.63,26.83,0,0,0.32,27.15,37232.5,25279.2,0,0,0,0,7567.6,0,0,1258.1,2785.4,342.3,1102.2,0,413.8,17456.5,6306.6,0,0,0
1/1/2040 12:00,1/1/2040 9:00,42870.9,29329.7,28026.7,13000.5,-6753.6,9088.6,3911.9,540.7,0.0444,0.0571,879.9,0,2468.7,0,476.2,0,0,0,61.1,68.8,1238.1,90.9,22.31,0,0,0.3,22.61,23.74,0,0,0.32,24.06,48036.6,36083.3,0,0,0,0,7567.6,0,0,1258.1,2785.4,342.3,905.6,0,506.5,25617.5,9053.6,0,0,0
1/1/2040 13:00,1/1/2040 10:00,43343.9,30068.6,28723.1,12713.7,-5007.6,8801.8,3911.9,561.6,0.0448,0.0586,902.1,0,2438.9,0,482.1,0,0,0,62.4,73.3,1153,82.6,25.04,0,0,0.3,25.35,26.69,0,0,0.32,27.01,47029.6,35076.2,0,0,0,0,7567.6,0,0,1258.1,2785.4,342.3,607.2,0,494.8,25137.9,8836.3,0,0,0
1/1/2040 14:00,1/1/2040 11:00,41079.6,30211.1,28857.2,10324.8,-1996.5,6412.9,3911.9,543.7,0.0448,0.0588,906.3,0,2437.3,0,483.4,0,0,0,66.5,78,324.8,84.3,25.25,0,0,0.3,25.55,26.9,0,0,0.32,27.22,44160.9,32207.6,0,0,0,0,7567.6,0,0,1258.1,2785.4,342.3,591.5,0,461.7,23000,8154.5,0,0,0
1/1/2040 15:00,1/1/2040 12:00,40698.1,30169.5,28818,9948.7,-1353.4,6036.8,3911.9,579.9,0.0448,0.0588,905.1,0,2435.5,0,482.9,0,0,0,67.5,78,329.7,95.5,25.27,0,0,0.3,25.57,26.9,0,0,0.32,27.22,43476.2,31522.9,0,0,0,0,7567.6,0,0,1258.1,2785.4,342.3,573,0,457.9,22499.3,7992.7,0,0,0
1/1/2040 16:00,1/1/2040 13:00,42774.7,30170.8,28819.2,12001.1,-2194.9,8089.2,3911.9,602.8,0.0448,0.0588,905.1,0,2435.4,0,482.9,0,0,0,66.2,80.1,1127.8,95.2,25.24,0,0,0.3,25.54,26.89,0,0,0.32,27.21,44319,32365.6,0,0,0,0,7567.6,0,0,1258.1,2785.4,342.3,572.6,0,480.7,24107.2,7205.2,0,0,0
1/1/2040 17:00,1/1/2040 14:00,43738.6,30111.5,28763.5,13034.3,-4131,9122.4,3911.9,592.8,0.0448,0.0586,903.3,0,2434.8,0,482.3,0,0,0,63.5,72.2,1127.5,85.9,25.04,0,0,0.3,25.34,26.68,0,0,0.32,27,46195.8,34242.5,0,0,0,0,7567.6,0,0,1258.1,2785.4,342.3,566.7,0,495.8,25571.4,7608.7,0,0,0
1/1/2040 18:00,1/1/2040 15:00,37976.6,30325.9,28965.1,7040.2,1059.5,3128.3,3911.9,610.6,0.0449,0.0591,909.8,0,2441.1,0,484.8,0,0,0,71.2,83.3,1128.1,90,25.28,0,0,0.3,25.59,26.9,0,0,0.32,27.22,41219.7,29266.4,0,0,0,0,7567.6,0,0,1258.1,2785.4,342.3,629.7,0,405.1,21619.2,6612.4,0,0,0
