Project,Scenario,Dollar_year,Weather_year,Start_day,census_division,country,tz,t
Standard_scenarios_2020,LowRECost,2019$,2012,Sunday,PA,usa,PT,2020
timestamp,timestamp_local,busbar_load,busbar_load_for_enduse,enduse_load,storage_charging,net_load_busbar,battery_charging,phs_charging,trans_losses,distloss_rate_avg,distloss_rate_marg,spin_MW,spin_shadow_price,flex_MW,flex_shadow_price,reg_MW,reg_shadow_price,curt_solar,curt_wind,co2_rate_avg_gen,co2_rate_avg_load_enduse,co2_srmer_enduse,co2_lrmer_enduse,energy_cost_busbar,op_res_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,op_res_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,generation,variable_generation,nuclear_MWh,coal_MWh,coal-ccs_MWh,o-g-s_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,hydro_MWh,geothermal_MWh,biomass_MWh,wind-ons_MWh,wind-ofs_MWh,csp_MWh,upv_MWh,distpv_MWh,phs_MWh,battery_MWh,canada_MWh
2020-01-01 03:00:00,2020-01-01 00:00:00,25772.1,25674.3,24526.3,0.0,25012.1,0.0,0.0,97.9,0.0447,0.0584,770.2,0.0,66.2,0.0,260.1,0.0,0.0,0.0,293.2,352.9,894.0,349.5,26.89,0.0,0.0,0.0,26.89,28.56,0.0,0.0,0.0,28.56,22160.5,662.2,2240.0,0.0,0.0,0.0,16221.8,0.0,0.0,1256.2,1140.0,640.3,662.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 04:00:00,2020-01-01 01:00:00,24537.1,24451.3,23373.0,0.0,23735.1,0.0,0.0,85.8,0.0441,0.0556,733.5,0.0,71.6,0.0,248.1,0.0,0.0,0.0,287.3,342.4,855.0,383.5,26.63,0.0,0.0,0.0,26.63,28.2,0.0,0.0,0.0,28.2,21277.2,716.2,2240.0,0.0,0.0,0.0,15304.3,0.0,0.0,1256.2,1140.0,620.4,716.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 05:00:00,2020-01-01 02:00:00,23641.3,23560.4,22530.9,0.0,22855.0,0.0,0.0,80.9,0.0437,0.0536,706.8,0.0,70.5,0.0,239.1,0.0,0.0,0.0,286.7,333.0,1212.3,354.4,26.5,0.0,0.0,0.0,26.5,28.0,0.0,0.0,0.0,28.0,21164.9,705.5,2240.0,0.0,0.0,0.0,15202.8,0.0,0.0,1256.2,1140.0,620.4,705.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 06:00:00,2020-01-01 03:00:00,23038.0,22961.9,21964.0,0.0,22295.9,0.0,0.0,76.1,0.0435,0.0523,688.9,0.0,66.6,0.0,232.9,0.0,0.0,0.0,287.3,324.9,1135.1,333.7,26.35,0.0,0.0,0.0,26.35,27.8,0.0,0.0,0.0,27.8,21125.4,666.0,2240.0,0.0,0.0,0.0,15202.8,0.0,0.0,1256.2,1140.0,620.4,666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 07:00:00,2020-01-01 04:00:00,22937.5,22856.2,21863.8,0.0,22134.3,0.0,0.0,81.3,0.0434,0.052,685.7,0.0,72.2,0.0,232.2,0.0,0.0,0.0,284.5,322.8,509.4,303.3,26.36,0.0,0.0,0.0,26.36,27.8,0.0,0.0,0.0,27.8,20873.2,721.9,2240.0,0.0,0.0,0.0,14880.5,0.0,0.0,1256.2,1140.0,634.6,721.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 08:00:00,2020-01-01 05:00:00,23116.9,23032.0,22030.4,0.0,22358.2,0.0,0.0,84.9,0.0435,0.0524,691.0,0.0,67.4,0.0,233.7,0.0,0.0,0.0,285.1,334.3,492.1,269.2,26.59,0.0,0.0,0.0,26.59,28.06,0.0,0.0,0.0,28.06,20825.2,673.8,2240.0,0.0,0.0,0.0,14880.5,0.0,0.0,1256.2,1140.0,634.6,673.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 09:00:00,2020-01-01 06:00:00,23565.5,23483.9,22458.2,0.0,22637.5,0.0,0.0,81.6,0.0437,0.0535,704.5,0.0,84.6,0.0,239.1,0.0,0.0,0.0,280.8,336.1,490.8,262.6,27.0,0.0,0.0,0.0,27.0,28.52,0.0,0.0,0.0,28.52,20673.1,846.4,2240.0,0.0,0.0,0.0,14555.9,0.0,0.0,1256.2,1140.0,634.6,846.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 10:00:00,2020-01-01 07:00:00,23661.2,23610.1,22577.5,0.0,20971.1,0.0,0.0,51.1,0.0437,0.0538,708.3,0.0,1062.7,0.0,313.5,0.0,0.0,0.0,258.3,291.3,456.6,200.0,26.5,0.0,0.0,0.0,26.5,28.0,0.0,0.0,0.0,28.0,22457.7,2639.0,2240.0,0.0,0.0,0.0,14547.8,0.0,0.0,1256.2,1140.0,634.6,921.1,0.0,143.1,975.7,599.1,0.0,0.0,0.0
2020-01-01 11:00:00,2020-01-01 08:00:00,25594.1,24327.3,23255.5,1239.0,13448.5,194.7,1044.3,27.9,0.0441,0.0554,729.8,0.0,1056.8,0.0,320.5,0.0,0.0,0.0,152.9,161.7,416.2,96.4,24.13,0.0,0.0,0.0,24.13,25.55,0.0,0.0,0.0,25.55,26339.9,10878.8,2240.0,0.0,0.0,0.0,10190.2,0.0,0.0,1256.2,1140.0,634.6,831.1,0.0,589.5,5932.6,3525.7,0.0,0.0,0.0
2020-01-01 12:00:00,2020-01-01 09:00:00,27525.5,25085.5,23971.0,2350.7,9882.4,685.7,1665.0,89.3,0.0444,0.0571,752.6,0.0,1041.2,0.0,327.3,0.0,0.0,0.0,127.8,135.6,1058.6,80.8,23.71,0.0,0.0,0.0,23.71,25.16,0.0,0.0,0.0,25.16,30229.2,15203.0,2240.0,0.0,0.0,0.0,9802.3,0.0,0.0,1256.2,1140.0,587.6,675.4,0.0,720.2,8749.4,5058.1,0.0,0.0,0.0
