Project,Scenario,Dollar_year,Weather_year,Start_day,census_division,country,tz,t
Standard_scenarios_2020,LowRECost,2019$,2012,Sunday,PA,usa,PT,2024
timestamp,timestamp_local,busbar_load,busbar_load_for_enduse,enduse_load,storage_charging,net_load_busbar,battery_charging,phs_charging,trans_losses,distloss_rate_avg,distloss_rate_marg,spin_MW,spin_shadow_price,flex_MW,flex_shadow_price,reg_MW,reg_shadow_price,curt_solar,curt_wind,co2_rate_avg_gen,co2_rate_avg_load_enduse,co2_srmer_enduse,co2_lrmer_enduse,energy_cost_busbar,op_res_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,op_res_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,generation,variable_generation,nuclear_MWh,coal_MWh,coal-ccs_MWh,o-g-s_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,hydro_MWh,geothermal_MWh,biomass_MWh,wind-ons_MWh,wind-ofs_MWh,csp_MWh,upv_MWh,distpv_MWh,phs_MWh,battery_MWh,canada_MWh
2024-01-01 03:00:00,2024-01-01 00:00:00,26814.4,26658.0,25466.0,0.0,25854.8,0.0,0.0,156.4,0.0447,0.0584,799.7,0.0,80.3,0.0,270.6,0.0,0.0,0.0,283.5,337.7,498.8,209.5,30.35,0.0,0.0,0.0,30.35,32.23,0.0,0.0,0.0,32.23,20840.2,803.2,1118.0,0.0,0.0,0.0,14735.5,0.0,0.0,1256.2,2196.6,730.6,803.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 04:00:00,2024-01-01 01:00:00,25496.6,25388.1,24268.6,0.0,24522.4,0.0,0.0,108.5,0.0441,0.0556,761.6,0.0,86.6,0.0,258.2,0.0,0.0,0.0,271.9,325.8,481.1,215.9,29.18,0.0,0.0,0.0,29.18,30.9,0.0,0.0,0.0,30.9,21730.6,865.7,1118.0,0.0,0.0,0.0,14735.5,0.0,0.0,1256.2,3024.5,730.6,865.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 05:00:00,2024-01-01 02:00:00,24563.2,24463.2,23394.1,0.0,23602.1,0.0,0.0,100.0,0.0437,0.0536,733.9,0.0,86.1,0.0,248.9,0.0,0.0,0.0,266.4,323.1,438.0,193.5,28.39,0.0,0.0,0.0,28.39,30.0,0.0,0.0,0.0,30.0,21135.7,861.1,1118.0,0.0,0.0,0.0,14145.3,0.0,0.0,1256.2,3024.5,730.6,861.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:00:00,2024-01-01 03:00:00,23945.9,23841.7,22805.5,0.0,23017.5,0.0,0.0,104.2,0.0435,0.0523,715.3,0.0,82.4,0.0,242.5,0.0,0.0,0.0,262.3,322.5,472.0,201.7,27.95,0.0,0.0,0.0,27.95,29.49,0.0,0.0,0.0,29.49,20419.4,824.2,1118.0,0.0,0.0,0.0,13480.6,0.0,0.0,1256.2,3024.5,715.9,824.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 07:00:00,2024-01-01 04:00:00,23831.8,23731.9,22701.5,0.0,22848.3,0.0,0.0,99.8,0.0434,0.052,712.0,0.0,88.4,0.0,241.7,0.0,0.0,0.0,261.3,321.9,470.1,197.1,27.84,0.0,0.0,0.0,27.84,29.37,0.0,0.0,0.0,29.37,20377.8,883.7,1118.0,0.0,0.0,0.0,13407.5,0.0,0.0,1256.2,3024.5,687.9,883.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 08:00:00,2024-01-01 05:00:00,24000.1,23914.5,22874.5,0.0,23068.2,0.0,0.0,85.6,0.0435,0.0524,717.4,0.0,84.6,0.0,243.4,0.0,0.0,0.0,268.3,318.8,437.6,186.0,28.42,0.0,0.0,0.0,28.42,29.99,0.0,0.0,0.0,29.99,21253.3,846.3,1118.0,0.0,0.0,0.0,14320.4,0.0,0.0,1256.2,3024.5,687.9,846.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 09:00:00,2024-01-01 06:00:00,24490.7,24383.7,23318.7,0.0,23363.9,0.0,0.0,107.0,0.0437,0.0535,731.5,0.0,102.0,0.0,248.9,0.0,0.0,0.0,265.1,315.3,474.3,169.7,29.49,0.0,0.0,0.0,29.49,31.16,0.0,0.0,0.0,31.16,21224.1,1019.7,1118.0,0.0,0.0,0.0,14117.7,0.0,0.0,1256.2,3024.5,687.9,1019.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 10:00:00,2024-01-01 07:00:00,24658.6,24514.7,23442.5,0.0,21512.7,0.0,0.0,143.9,0.0437,0.0538,735.4,0.0,1193.3,0.0,331.8,0.0,0.0,0.0,227.4,269.4,438.8,114.1,28.21,0.0,0.0,0.0,28.21,29.82,0.0,0.0,0.0,29.82,21501.2,3002.0,1118.0,0.0,0.0,0.0,12383.4,0.0,0.0,1256.2,3053.7,687.9,1123.7,0.0,143.1,1027.7,707.5,0.0,0.0,0.0
2024-01-01 11:00:00,2024-01-01 08:00:00,27163.6,25259.4,24146.5,1665.0,13276.4,0.0,1665.0,239.2,0.0441,0.0554,757.8,0.0,1186.6,0.0,339.0,0.0,0.0,0.0,129.1,135.2,400.5,25.6,24.4,0.0,0.0,0.0,24.4,25.86,0.0,0.0,0.0,25.86,27028.7,11983.0,1118.0,0.0,0.0,0.0,8976.8,0.0,0.0,1256.2,3053.7,640.9,1024.4,0.0,589.5,6210.6,4158.6,0.0,0.0,0.0
2024-01-01 12:00:00,2024-01-01 09:00:00,31444.4,26046.6,24889.5,5110.7,9366.9,1691.5,3419.2,287.1,0.0444,0.0571,781.4,0.0,1171.0,0.0,346.1,0.0,0.0,0.0,110.0,113.3,405.4,14.8,23.6,0.0,0.0,0.0,23.6,25.03,0.0,0.0,0.0,25.03,31725.4,16679.7,1118.0,0.0,0.0,0.0,8976.8,0.0,0.0,1256.2,3053.7,640.9,869.0,0.0,720.2,9129.2,5961.4,0.0,0.0,0.0
2024-01-01 13:00:00,2024-01-01 10:00:00,30402.3,26702.8,25507.9,3461.1,10546.2,1691.5,1769.6,238.4,0.0448,0.0586,801.1,0.0,1148.5,0.0,351.6,0.0,0.0,0.0,111.7,114.7,401.8,22.7,23.57,0.0,0.0,0.0,23.57,25.06,0.0,0.0,0.0,25.06,31243.8,16156.6,1118.0,0.0,0.0,0.0,8976.8,0.0,0.0,1256.2,3053.7,682.4,643.2,0.0,703.4,8990.3,5819.7,0.0,0.0,0.0
2024-01-01 14:00:00,2024-01-01 11:00:00,29447.7,26829.4,25627.0,2388.8,11942.4,723.8,1665.0,229.5,0.0448,0.0588,804.9,0.0,1147.4,0.0,352.8,0.0,0.0,0.0,116.5,119.9,401.9,24.8,23.56,0.0,0.0,0.0,23.56,25.07,0.0,0.0,0.0,25.07,29964.3,14887.0,1118.0,0.0,0.0,0.0,8976.8,0.0,0.0,1256.2,3053.7,672.6,633.1,0.0,656.5,8225.8,5371.6,0.0,0.0,0.0
2024-01-01 15:00:00,2024-01-01 12:00:00,29278.8,26792.4,25592.2,2256.3,12220.3,591.3,1665.0,230.1,0.0448,0.0588,803.8,0.0,1146.3,0.0,352.3,0.0,0.0,0.0,117.7,121.8,459.4,23.0,23.56,0.0,0.0,0.0,23.56,25.06,0.0,0.0,0.0,25.06,29649.5,14572.1,1118.0,0.0,0.0,0.0,8976.8,0.0,0.0,1256.2,3053.7,672.6,621.3,0.0,651.2,8032.2,5267.5,0.0,0.0,0.0
2024-01-01 16:00:00,2024-01-01 13:00:00,29806.8,26793.5,25593.3,2762.1,12190.8,1097.1,1665.0,251.2,0.0448,0.0588,803.8,0.0,1146.4,0.0,352.4,0.0,0.0,0.0,117.6,121.7,428.0,25.9,23.57,0.0,0.0,0.0,23.57,25.06,0.0,0.0,0.0,25.06,29680.0,14602.7,1118.0,0.0,0.0,0.0,8976.8,0.0,0.0,1256.2,3053.7,672.6,622.5,0.0,683.6,8563.2,4733.4,0.0,0.0,0.0
2024-01-01 17:00:00,2024-01-01 14:00:00,31798.0,26740.9,25543.8,4766.1,11370.4,1090.7,3675.4,291.0,0.0448,0.0586,802.2,0.0,1145.6,0.0,351.8,0.0,0.0,0.0,114.6,118.7,427.9,22.2,23.6,0.0,0.0,0.0,23.6,25.06,0.0,0.0,0.0,25.06,30447.8,15370.5,1118.0,0.0,0.0,0.0,8976.8,0.0,0.0,1256.2,3053.7,672.6,614.2,0.0,705.0,9053.2,4998.0,0.0,0.0,0.0
2024-01-01 18:00:00,2024-01-01 15:00:00,28760.6,26931.3,25722.8,1665.0,13714.1,0.0,1665.0,164.3,0.0449,0.0591,807.9,0.0,1151.3,0.0,354.0,0.0,0.0,0.0,123.4,129.4,1136.2,28.8,23.99,0.0,0.0,0.0,23.99,25.53,0.0,0.0,0.0,25.53,28294.5,13217.1,1118.0,0.0,0.0,0.0,8976.8,0.0,0.0,1256.2,3053.7,672.6,672.2,0.0,575.6,7626.6,4342.8,0.0,0.0,0.0
2024-01-01 19:00:00,2024-01-01 16:00:00,28102.0,27976.0,26704.7,0.0,23245.3,0.0,0.0,125.9,0.0454,0.0614,839.3,0.0,1160.7,0.0,364.9,0.0,0.0,0.0,216.4,261.0,458.0,92.4,30.29,0.0,0.0,0.0,30.29,32.27,0.0,0.0,0.0,32.27,24029.7,4730.8,1118.0,0.0,0.0,0.0,13151.4,0.0,0.0,1256.2,3053.7,719.6,765.2,0.0,148.1,2310.7,1506.8,0.0,0.0,0.0
2024-01-01 20:00:00,2024-01-01 17:00:00,32433.8,32163.0,30614.9,0.0,31340.7,0.0,0.0,270.8,0.0481,0.0706,964.9,0.0,82.2,0.0,325.7,0.0,0.0,0.0,220.9,242.2,506.0,142.2,31.15,0.0,0.0,0.0,31.15,33.51,0.0,0.0,0.0,33.51,25441.8,822.3,1118.0,0.0,0.0,0.0,13151.4,0.0,0.0,3983.1,3053.7,719.6,822.3,0.0,0.0,0.0,0.0,1665.0,928.7,0.0
